subject 	task 	staircase 	trialNum 	responseX 	responseY 	correctX 	correctY 	clickX 	clickY 	accuracy 	responsePosInStream 	correctPosInStream 	position0 	position1 	position2 	position3 	position4 	position5 	position6 	position7 	position8 	position9 	position10 	position11 	position12 	position13 	position14 	position15 	position16 	position17 	position18 	position19 	position20 	position21 	position22 	position23 	longFrames
autoTest 	 dot-jump 	 False 	 86 	 4.0 	 0.0 	 4.0 	 0.0 	 4.0 	 0.0 	 True 	 10 	 10 	19 	11 	12 	22 	7 	13 	8 	5 	23 	14 	0 	2 	18 	17 	20 	3 	10 	4 	15 	1 	16 	6 	21 	9 	119
autoTest 	 dot-jump 	 False 	 87 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 True 	 10 	 10 	20 	12 	18 	8 	23 	5 	15 	7 	10 	16 	14 	2 	3 	1 	6 	19 	0 	11 	22 	9 	21 	17 	4 	13 	119
autoTest 	 dot-jump 	 False 	 88 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 True 	 10 	 10 	23 	10 	12 	18 	22 	7 	15 	21 	19 	16 	5 	8 	13 	6 	4 	20 	11 	2 	14 	3 	0 	1 	17 	9 	119
autoTest 	 dot-jump 	 False 	 89 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 True 	 10 	 10 	16 	19 	17 	0 	23 	2 	4 	20 	21 	15 	10 	9 	18 	5 	1 	13 	8 	7 	11 	14 	22 	6 	3 	12 	119
autoTest 	 dot-jump 	 False 	 90 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 True 	 10 	 10 	11 	5 	19 	0 	22 	18 	23 	17 	2 	6 	13 	12 	16 	14 	4 	8 	20 	15 	9 	1 	7 	21 	3 	10 	119
autoTest 	 dot-jump 	 False 	 91 	 -2.0 	 3.46410161514 	 -2.0 	 3.46410161514 	 -2.0 	 3.46410161514 	 True 	 10 	 10 	3 	13 	21 	0 	12 	9 	22 	20 	10 	6 	8 	14 	1 	2 	17 	4 	18 	5 	16 	7 	19 	11 	15 	23 	119
autoTest 	 dot-jump 	 False 	 92 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 True 	 10 	 10 	19 	10 	13 	5 	4 	1 	20 	3 	23 	6 	9 	14 	0 	7 	21 	22 	11 	16 	12 	17 	2 	8 	15 	18 	119
autoTest 	 dot-jump 	 False 	 93 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 True 	 10 	 10 	18 	5 	19 	11 	14 	6 	7 	17 	13 	16 	9 	4 	20 	12 	8 	10 	15 	23 	1 	2 	0 	21 	3 	22 	119
autoTest 	 dot-jump 	 False 	 94 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 True 	 10 	 10 	1 	6 	15 	9 	4 	3 	10 	20 	22 	17 	21 	2 	18 	7 	14 	12 	8 	19 	16 	13 	5 	0 	23 	11 	119
autoTest 	 dot-jump 	 False 	 95 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 True 	 10 	 10 	1 	18 	16 	11 	19 	3 	14 	7 	21 	0 	13 	15 	22 	4 	10 	2 	8 	6 	9 	17 	5 	12 	23 	20 	119
autoTest 	 dot-jump 	 False 	 96 	 1.03527618041 	 -3.86370330516 	 1.03527618041 	 -3.86370330516 	 1.03527618041 	 -3.86370330516 	 True 	 10 	 10 	11 	10 	7 	4 	5 	21 	16 	20 	22 	18 	19 	17 	2 	23 	13 	9 	1 	0 	8 	6 	12 	14 	3 	15 	119
autoTest 	 dot-jump 	 False 	 97 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 True 	 10 	 10 	22 	18 	0 	8 	17 	20 	7 	5 	1 	21 	14 	4 	6 	19 	16 	12 	13 	23 	9 	3 	10 	2 	15 	11 	119
autoTest 	 dot-jump 	 False 	 98 	 -1.03527618041 	 3.86370330516 	 -1.03527618041 	 3.86370330516 	 -1.03527618041 	 3.86370330516 	 True 	 10 	 10 	11 	22 	12 	4 	8 	5 	15 	0 	1 	23 	7 	21 	18 	6 	10 	14 	13 	17 	2 	3 	9 	19 	20 	16 	119
autoTest 	 dot-jump 	 False 	 99 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 True 	 10 	 10 	20 	9 	2 	6 	8 	4 	1 	16 	12 	23 	14 	10 	13 	3 	17 	5 	15 	11 	19 	7 	18 	0 	21 	22 	119
autoTest 	 dot-jump 	 False 	 100 	 -4.0 	 0.0 	 -4.0 	 0.0 	 -4.0 	 0.0 	 True 	 10 	 10 	2 	17 	1 	7 	19 	0 	13 	15 	11 	23 	12 	14 	20 	16 	3 	6 	22 	9 	4 	10 	18 	8 	5 	21 	119
autoTest 	 dot-jump 	 False 	 101 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 True 	 10 	 10 	4 	18 	23 	20 	3 	10 	15 	21 	14 	0 	5 	2 	8 	19 	22 	1 	9 	11 	16 	6 	17 	13 	7 	12 	119
autoTest 	 dot-jump 	 False 	 102 	 1.03527618041 	 -3.86370330516 	 1.03527618041 	 -3.86370330516 	 1.03527618041 	 -3.86370330516 	 True 	 10 	 10 	23 	15 	9 	2 	1 	0 	17 	11 	3 	20 	19 	12 	22 	7 	8 	13 	10 	14 	4 	16 	6 	21 	5 	18 	119
autoTest 	 dot-jump 	 False 	 103 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 True 	 10 	 10 	2 	20 	23 	21 	9 	18 	11 	17 	12 	7 	16 	8 	3 	5 	22 	0 	1 	13 	10 	6 	4 	19 	15 	14 	119
autoTest 	 dot-jump 	 False 	 104 	 -4.0 	 0.0 	 -4.0 	 0.0 	 -4.0 	 0.0 	 True 	 10 	 10 	9 	2 	18 	20 	22 	6 	10 	16 	5 	14 	12 	4 	1 	23 	7 	11 	8 	15 	3 	19 	13 	17 	0 	21 	119
autoTest 	 dot-jump 	 False 	 105 	 1.03527618041 	 -3.86370330516 	 1.03527618041 	 -3.86370330516 	 1.03527618041 	 -3.86370330516 	 True 	 10 	 10 	0 	6 	10 	17 	23 	8 	21 	5 	4 	22 	19 	13 	12 	15 	7 	1 	3 	2 	11 	18 	16 	14 	20 	9 	119
autoTest 	 dot-jump 	 False 	 106 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 True 	 10 	 10 	7 	17 	5 	4 	20 	1 	8 	6 	19 	23 	15 	0 	9 	21 	14 	3 	13 	16 	18 	12 	22 	2 	10 	11 	119
autoTest 	 dot-jump 	 False 	 107 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 True 	 10 	 10 	22 	20 	6 	1 	15 	23 	21 	13 	14 	0 	9 	19 	2 	3 	11 	4 	18 	10 	8 	17 	7 	5 	16 	12 	119
autoTest 	 dot-jump 	 False 	 108 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 True 	 10 	 10 	10 	21 	8 	19 	22 	0 	20 	4 	11 	14 	3 	7 	17 	13 	5 	2 	6 	15 	12 	9 	18 	16 	1 	23 	119
autoTest 	 dot-jump 	 False 	 109 	 3.46410161514 	 2.0 	 3.46410161514 	 2.0 	 3.46410161514 	 2.0 	 True 	 10 	 10 	22 	7 	20 	14 	13 	0 	3 	10 	23 	18 	2 	9 	5 	4 	21 	19 	6 	17 	1 	15 	12 	8 	11 	16 	119
autoTest 	 dot-jump 	 False 	 110 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 True 	 10 	 10 	4 	7 	22 	21 	16 	0 	13 	18 	2 	10 	14 	5 	23 	11 	1 	3 	17 	19 	6 	9 	12 	8 	15 	20 	119
autoTest 	 dot-jump 	 False 	 111 	 2.0 	 3.46410161514 	 2.0 	 3.46410161514 	 2.0 	 3.46410161514 	 True 	 10 	 10 	10 	3 	21 	11 	19 	0 	8 	9 	20 	23 	4 	17 	2 	12 	6 	13 	14 	18 	22 	1 	5 	7 	16 	15 	119
autoTest 	 dot-jump 	 False 	 112 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 True 	 10 	 10 	5 	15 	14 	12 	21 	22 	19 	13 	8 	16 	10 	2 	7 	18 	9 	3 	4 	20 	11 	17 	1 	0 	6 	23 	119
autoTest 	 dot-jump 	 False 	 113 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 True 	 10 	 10 	20 	7 	13 	12 	4 	16 	18 	11 	21 	6 	14 	10 	15 	17 	3 	0 	1 	9 	23 	19 	5 	8 	2 	22 	119
autoTest 	 dot-jump 	 False 	 114 	 2.0 	 3.46410161514 	 2.0 	 3.46410161514 	 2.0 	 3.46410161514 	 True 	 10 	 10 	17 	9 	6 	8 	14 	5 	16 	22 	2 	21 	4 	0 	1 	18 	10 	7 	13 	19 	20 	11 	12 	3 	15 	23 	119
autoTest 	 dot-jump 	 False 	 115 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 True 	 10 	 10 	1 	2 	19 	0 	21 	8 	14 	3 	20 	7 	10 	12 	15 	16 	22 	23 	17 	4 	9 	11 	6 	5 	18 	13 	119
autoTest 	 dot-jump 	 False 	 116 	 -3.86370330516 	 1.03527618041 	 -3.86370330516 	 1.03527618041 	 -3.86370330516 	 1.03527618041 	 True 	 10 	 10 	7 	10 	3 	5 	9 	21 	15 	13 	12 	1 	11 	0 	23 	8 	4 	22 	19 	14 	17 	16 	6 	18 	2 	20 	119
autoTest 	 dot-jump 	 False 	 117 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 True 	 10 	 10 	3 	19 	23 	22 	11 	7 	17 	4 	16 	12 	9 	13 	15 	20 	6 	10 	21 	18 	5 	14 	8 	2 	0 	1 	119
autoTest 	 dot-jump 	 False 	 118 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 True 	 10 	 10 	17 	5 	18 	8 	15 	9 	7 	14 	23 	3 	20 	16 	11 	2 	21 	6 	4 	0 	19 	13 	22 	1 	10 	12 	119
autoTest 	 dot-jump 	 False 	 119 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 True 	 10 	 10 	6 	15 	13 	10 	18 	8 	4 	5 	20 	11 	14 	16 	22 	17 	23 	21 	3 	1 	12 	7 	2 	19 	9 	0 	119
autoTest 	 dot-jump 	 False 	 120 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 True 	 10 	 10 	2 	12 	6 	18 	8 	0 	9 	10 	17 	7 	16 	21 	5 	11 	23 	3 	1 	22 	19 	20 	15 	14 	4 	13 	119
autoTest 	 dot-jump 	 False 	 121 	 -1.03527618041 	 3.86370330516 	 -1.03527618041 	 3.86370330516 	 -1.03527618041 	 3.86370330516 	 True 	 10 	 10 	6 	2 	19 	11 	8 	14 	13 	22 	9 	0 	7 	12 	15 	1 	10 	3 	16 	5 	20 	23 	21 	18 	4 	17 	119
autoTest 	 dot-jump 	 False 	 122 	 3.46410161514 	 2.0 	 3.46410161514 	 2.0 	 3.46410161514 	 2.0 	 True 	 10 	 10 	19 	1 	13 	4 	5 	10 	21 	9 	11 	18 	2 	6 	17 	15 	14 	16 	7 	0 	12 	22 	3 	8 	23 	20 	119
autoTest 	 dot-jump 	 False 	 123 	 3.86370330516 	 -1.03527618041 	 3.86370330516 	 -1.03527618041 	 3.86370330516 	 -1.03527618041 	 True 	 10 	 10 	21 	9 	8 	11 	5 	12 	13 	16 	0 	19 	23 	17 	22 	6 	14 	4 	7 	2 	15 	20 	10 	3 	18 	1 	119
autoTest 	 dot-jump 	 False 	 124 	 -2.0 	 3.46410161514 	 -2.0 	 3.46410161514 	 -2.0 	 3.46410161514 	 True 	 10 	 10 	16 	10 	3 	15 	20 	19 	9 	1 	6 	0 	8 	13 	21 	18 	4 	2 	14 	17 	11 	22 	7 	5 	23 	12 	119
autoTest 	 dot-jump 	 False 	 125 	 0.0 	 4.0 	 0.0 	 4.0 	 0.0 	 4.0 	 True 	 10 	 10 	19 	2 	22 	20 	4 	8 	5 	10 	15 	17 	6 	0 	7 	3 	16 	18 	21 	11 	1 	13 	9 	14 	23 	12 	119
autoTest 	 dot-jump 	 False 	 126 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 True 	 10 	 10 	1 	20 	6 	10 	5 	8 	0 	2 	19 	22 	15 	17 	16 	4 	23 	7 	14 	13 	12 	18 	9 	3 	21 	11 	119
autoTest 	 dot-jump 	 False 	 127 	 3.46410161514 	 2.0 	 3.46410161514 	 2.0 	 3.46410161514 	 2.0 	 True 	 10 	 10 	13 	14 	10 	11 	1 	4 	19 	7 	15 	20 	2 	17 	21 	5 	18 	8 	0 	9 	3 	6 	22 	12 	16 	23 	119
autoTest 	 dot-jump 	 False 	 128 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 True 	 10 	 10 	20 	1 	10 	4 	5 	8 	23 	22 	15 	13 	16 	3 	17 	2 	14 	7 	6 	18 	19 	0 	21 	9 	12 	11 	119
autoTest 	 dot-jump 	 False 	 129 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 True 	 10 	 10 	21 	17 	22 	19 	5 	10 	23 	6 	20 	12 	13 	0 	11 	3 	14 	16 	8 	18 	2 	1 	15 	7 	9 	4 	119
autoTest 	 dot-jump 	 False 	 130 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 True 	 10 	 10 	19 	21 	17 	20 	3 	14 	9 	1 	11 	4 	5 	0 	15 	2 	16 	10 	18 	6 	7 	13 	23 	12 	22 	8 	119
autoTest 	 dot-jump 	 False 	 131 	 -1.03527618041 	 3.86370330516 	 -1.03527618041 	 3.86370330516 	 -1.03527618041 	 3.86370330516 	 True 	 10 	 10 	14 	22 	1 	13 	19 	6 	0 	23 	11 	16 	7 	17 	20 	21 	3 	4 	5 	18 	9 	10 	15 	8 	2 	12 	119
autoTest 	 dot-jump 	 False 	 132 	 -3.86370330516 	 1.03527618041 	 -3.86370330516 	 1.03527618041 	 -3.86370330516 	 1.03527618041 	 True 	 10 	 10 	8 	14 	21 	0 	17 	7 	15 	2 	13 	10 	11 	22 	16 	1 	3 	12 	18 	5 	23 	19 	9 	6 	20 	4 	119
autoTest 	 dot-jump 	 False 	 133 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 True 	 10 	 10 	6 	20 	2 	22 	3 	12 	8 	19 	17 	10 	13 	21 	9 	14 	4 	23 	0 	1 	11 	15 	7 	5 	18 	16 	119
autoTest 	 dot-jump 	 False 	 134 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 True 	 10 	 10 	3 	6 	14 	17 	2 	16 	8 	10 	19 	0 	1 	13 	18 	12 	15 	4 	21 	9 	5 	7 	20 	23 	11 	22 	119
autoTest 	 dot-jump 	 False 	 135 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 True 	 10 	 10 	18 	13 	22 	8 	19 	1 	12 	20 	14 	2 	15 	10 	16 	4 	7 	0 	23 	6 	11 	21 	3 	17 	5 	9 	119
autoTest 	 dot-jump 	 False 	 136 	 3.86370330516 	 -1.03527618041 	 3.86370330516 	 -1.03527618041 	 3.86370330516 	 -1.03527618041 	 True 	 10 	 10 	15 	8 	5 	20 	19 	1 	16 	0 	9 	2 	23 	6 	17 	18 	13 	10 	22 	4 	11 	21 	14 	7 	12 	3 	119
autoTest 	 dot-jump 	 False 	 137 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 True 	 10 	 10 	4 	17 	7 	15 	19 	1 	23 	5 	13 	16 	9 	14 	12 	20 	0 	6 	11 	21 	22 	10 	8 	3 	18 	2 	119
autoTest 	 dot-jump 	 False 	 138 	 3.46410161514 	 -2.0 	 3.46410161514 	 -2.0 	 3.46410161514 	 -2.0 	 True 	 10 	 10 	16 	11 	2 	9 	7 	18 	17 	1 	5 	4 	22 	13 	12 	10 	0 	8 	3 	14 	20 	21 	6 	19 	23 	15 	119
autoTest 	 dot-jump 	 False 	 139 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 True 	 10 	 10 	19 	10 	3 	14 	11 	1 	8 	4 	12 	2 	5 	18 	20 	9 	23 	6 	0 	22 	15 	16 	21 	13 	7 	17 	119
autoTest 	 dot-jump 	 False 	 140 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 True 	 10 	 10 	6 	15 	4 	20 	8 	9 	3 	1 	21 	10 	13 	0 	14 	12 	11 	23 	5 	17 	2 	7 	22 	16 	19 	18 	119
autoTest 	 dot-jump 	 False 	 141 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 True 	 10 	 10 	22 	2 	4 	5 	23 	14 	18 	12 	21 	8 	16 	3 	19 	1 	20 	10 	7 	17 	13 	15 	9 	11 	0 	6 	119
autoTest 	 dot-jump 	 False 	 142 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 True 	 10 	 10 	18 	6 	0 	15 	13 	7 	22 	21 	5 	20 	17 	23 	11 	4 	1 	2 	10 	14 	8 	16 	3 	9 	19 	12 	119
autoTest 	 dot-jump 	 False 	 143 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 True 	 10 	 10 	4 	21 	23 	3 	22 	20 	8 	0 	2 	6 	17 	13 	18 	5 	15 	7 	14 	1 	19 	16 	12 	9 	10 	11 	119
autoTest 	 dot-jump 	 False 	 144 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 True 	 10 	 10 	23 	20 	3 	1 	17 	7 	6 	5 	15 	21 	14 	4 	22 	11 	0 	2 	8 	19 	10 	13 	12 	18 	16 	9 	119
autoTest 	 dot-jump 	 False 	 145 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 True 	 10 	 10 	18 	12 	15 	22 	13 	0 	14 	8 	17 	9 	20 	5 	21 	3 	6 	2 	10 	7 	11 	23 	19 	4 	16 	1 	119
autoTest 	 dot-jump 	 False 	 146 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 True 	 10 	 10 	22 	2 	6 	23 	18 	10 	8 	13 	11 	14 	1 	9 	15 	16 	20 	3 	12 	19 	4 	21 	7 	0 	17 	5 	119
autoTest 	 dot-jump 	 False 	 147 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 True 	 10 	 10 	12 	22 	4 	23 	9 	21 	0 	20 	7 	17 	5 	13 	11 	15 	2 	3 	10 	8 	1 	18 	6 	14 	16 	19 	119
autoTest 	 dot-jump 	 False 	 148 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 True 	 10 	 10 	11 	19 	14 	0 	4 	6 	16 	1 	7 	5 	20 	2 	8 	12 	10 	21 	9 	17 	18 	3 	22 	15 	13 	23 	119
autoTest 	 dot-jump 	 False 	 149 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 True 	 10 	 10 	0 	12 	11 	20 	16 	14 	1 	19 	8 	5 	3 	13 	6 	2 	9 	10 	21 	17 	4 	7 	22 	18 	15 	23 	119
autoTest 	 dot-jump 	 False 	 150 	 4.0 	 0.0 	 4.0 	 0.0 	 4.0 	 0.0 	 True 	 10 	 10 	17 	14 	21 	22 	23 	18 	5 	3 	11 	7 	0 	9 	15 	19 	8 	16 	12 	1 	13 	10 	2 	20 	4 	6 	119
autoTest 	 dot-jump 	 False 	 151 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 True 	 10 	 10 	10 	13 	0 	16 	8 	1 	12 	7 	11 	21 	3 	20 	9 	23 	6 	4 	19 	2 	5 	14 	15 	17 	22 	18 	119
autoTest 	 dot-jump 	 False 	 152 	 3.46410161514 	 -2.0 	 3.46410161514 	 -2.0 	 3.46410161514 	 -2.0 	 True 	 10 	 10 	21 	9 	6 	8 	15 	2 	7 	19 	14 	16 	22 	11 	5 	10 	3 	18 	12 	1 	20 	0 	4 	13 	23 	17 	119
autoTest 	 dot-jump 	 False 	 153 	 3.86370330516 	 -1.03527618041 	 3.86370330516 	 -1.03527618041 	 3.86370330516 	 -1.03527618041 	 True 	 10 	 10 	19 	13 	10 	8 	14 	15 	9 	20 	2 	6 	23 	17 	5 	7 	0 	3 	18 	16 	12 	22 	21 	11 	4 	1 	119
autoTest 	 dot-jump 	 False 	 154 	 0.0 	 4.0 	 0.0 	 4.0 	 0.0 	 4.0 	 True 	 10 	 10 	18 	8 	15 	12 	5 	21 	19 	13 	23 	17 	6 	2 	16 	9 	4 	11 	3 	22 	20 	10 	1 	7 	0 	14 	119
autoTest 	 dot-jump 	 False 	 155 	 -3.86370330516 	 1.03527618041 	 -3.86370330516 	 1.03527618041 	 -3.86370330516 	 1.03527618041 	 True 	 10 	 10 	10 	12 	7 	0 	9 	21 	13 	4 	2 	1 	11 	18 	17 	20 	23 	6 	16 	19 	5 	3 	8 	15 	22 	14 	119
autoTest 	 dot-jump 	 False 	 156 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 True 	 10 	 10 	10 	23 	13 	9 	8 	2 	7 	12 	21 	1 	14 	15 	19 	4 	16 	20 	17 	3 	18 	0 	6 	11 	5 	22 	119
autoTest 	 dot-jump 	 False 	 157 	 1.03527618041 	 -3.86370330516 	 1.03527618041 	 -3.86370330516 	 1.03527618041 	 -3.86370330516 	 True 	 10 	 10 	14 	15 	10 	5 	9 	2 	8 	23 	4 	22 	19 	12 	17 	7 	13 	20 	21 	18 	3 	16 	1 	11 	0 	6 	119
autoTest 	 dot-jump 	 False 	 158 	 0.0 	 4.0 	 0.0 	 4.0 	 0.0 	 4.0 	 True 	 10 	 10 	9 	23 	0 	8 	15 	2 	22 	5 	19 	10 	6 	11 	18 	7 	3 	13 	14 	17 	4 	1 	21 	16 	20 	12 	119
autoTest 	 dot-jump 	 False 	 159 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 True 	 10 	 10 	10 	21 	5 	23 	4 	11 	8 	3 	2 	9 	17 	19 	20 	14 	22 	18 	12 	1 	16 	15 	0 	6 	13 	7 	119
autoTest 	 dot-jump 	 False 	 160 	 -2.0 	 3.46410161514 	 -2.0 	 3.46410161514 	 -2.0 	 3.46410161514 	 True 	 10 	 10 	4 	12 	19 	9 	14 	1 	0 	7 	6 	23 	8 	13 	17 	3 	2 	21 	22 	15 	20 	16 	11 	18 	10 	5 	119
autoTest 	 dot-jump 	 False 	 161 	 -3.86370330516 	 1.03527618041 	 -3.86370330516 	 1.03527618041 	 -3.86370330516 	 1.03527618041 	 True 	 10 	 10 	7 	4 	12 	17 	20 	8 	6 	23 	19 	3 	11 	13 	9 	21 	16 	15 	1 	10 	0 	5 	2 	14 	22 	18 	119
autoTest 	 dot-jump 	 False 	 162 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 True 	 10 	 10 	13 	21 	2 	1 	17 	5 	18 	12 	9 	23 	10 	22 	6 	7 	19 	20 	15 	8 	11 	3 	14 	16 	4 	0 	119
autoTest 	 dot-jump 	 False 	 163 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 True 	 10 	 10 	0 	15 	5 	10 	8 	3 	6 	23 	21 	19 	14 	1 	9 	2 	22 	12 	20 	7 	13 	16 	4 	17 	11 	18 	119
autoTest 	 dot-jump 	 False 	 164 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 True 	 10 	 10 	18 	2 	22 	16 	14 	7 	23 	17 	0 	20 	13 	4 	9 	12 	6 	11 	8 	5 	21 	10 	3 	19 	15 	1 	119
autoTest 	 dot-jump 	 False 	 165 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 True 	 10 	 10 	20 	7 	11 	5 	22 	19 	21 	9 	23 	15 	1 	17 	8 	2 	16 	18 	14 	10 	12 	6 	3 	4 	0 	13 	119
autoTest 	 dot-jump 	 False 	 166 	 4.0 	 0.0 	 4.0 	 0.0 	 4.0 	 0.0 	 True 	 10 	 10 	16 	15 	20 	17 	10 	7 	4 	3 	14 	13 	0 	19 	22 	23 	18 	1 	8 	12 	9 	6 	2 	21 	11 	5 	119
autoTest 	 dot-jump 	 False 	 167 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 True 	 10 	 10 	20 	0 	14 	9 	5 	15 	19 	16 	6 	17 	1 	3 	11 	4 	21 	22 	8 	12 	10 	7 	23 	18 	13 	2 	119
autoTest 	 dot-jump 	 False 	 168 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 True 	 10 	 10 	13 	18 	6 	2 	19 	0 	1 	17 	5 	20 	10 	12 	14 	16 	15 	9 	3 	22 	23 	7 	11 	21 	4 	8 	119
autoTest 	 dot-jump 	 False 	 169 	 3.46410161514 	 -2.0 	 3.46410161514 	 -2.0 	 3.46410161514 	 -2.0 	 True 	 10 	 10 	16 	10 	21 	2 	20 	9 	5 	7 	1 	3 	22 	8 	13 	18 	6 	12 	15 	17 	0 	4 	14 	11 	19 	23 	119
autoTest 	 dot-jump 	 False 	 170 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 True 	 10 	 10 	20 	13 	3 	7 	18 	2 	6 	15 	17 	12 	1 	14 	5 	0 	8 	22 	21 	10 	4 	9 	11 	16 	19 	23 	119
autoTest 	 dot-jump 	 False 	 171 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 True 	 10 	 10 	13 	23 	4 	12 	11 	3 	6 	22 	20 	0 	9 	17 	10 	15 	2 	19 	8 	16 	5 	1 	18 	7 	14 	21 	119
